id,created_at,original_text,clean_text,polarity
1165866793707003904,Mon Aug 26 06:01:19 +0000 2019,Figment 👍👍👍 https://t.co/IfV1qMPN8I,Figment 👍👍👍 https //t.co/IfV1qMPN8I,0.0
1165866060085489664,Mon Aug 26 05:58:24 +0000 2019,"Some great niche #D23Expo cosplay: Paint the Night parade floats, Force Ghost Obi Wan complete with chuckling-good-naturedly-at-your-party pose, a droid cosplaying as Diet Coke, and T H E  B O Y https://t.co/EnShAvHl3z",Some great niche D23Expo cosplay Paint Night parade floats Force Ghost Obi Wan complete chuckling-good-naturedly-at-your-party pose droid cosplaying Diet Coke T H E B O Y https //t.co/EnShAvHl3z,0.11250000000000002
1165862170539593728,Mon Aug 26 05:42:56 +0000 2019,"@CydonPrax Let's be real what is ""celebration"" when every pavilion is ""celebrating"" its chosen concept... they couldn't do Inspiration, even Innovation",CydonPrax Let 's real `` celebration '' every pavilion `` celebrating '' chosen concept ... could n't Inspiration even Innovation,0.2
1165861635723948034,Mon Aug 26 05:40:49 +0000 2019,"@CydonPrax That also lowkey doesn't fit :/ discovery kind of would but it's across the park. I mean all the neighborhoods are nebulous concepts, and if anything will confuse guests because 1) why and 2) they now have to conceptualize/remember pavilion AND neighborhood names",CydonPrax That also lowkey n't fit discovery kind would 's across park I mean neighborhoods nebulous concepts anything confuse guests 1 2 conceptualize/remember pavilion AND neighborhood names,0.22916666666666666
1165857914042515456,Mon Aug 26 05:26:01 +0000 2019,@CRAB_ROBOT It's a split screen,CRAB_ROBOT It 's split screen,0.0
1165854493012979712,Mon Aug 26 05:12:26 +0000 2019,THE BOY https://t.co/6IQncuHBeh,THE BOY https //t.co/6IQncuHBeh,0.0
1165846709701730305,Mon Aug 26 04:41:30 +0000 2019,"I stand by my theory that they only delayed the Rise of the Resistance ride because Kylo Ren is redeemed and really nice in it. It's a comedic misunderstanding, he's savagely cutting open the roof with his lightsaber to try to free you from the First Order's clutches",I stand theory delayed Rise Resistance ride Kylo Ren redeemed really nice It 's comedic misunderstanding 's savagely cutting open roof lightsaber try free First Order 's clutches,0.13
1165844409641914368,Mon Aug 26 04:32:22 +0000 2019,"Physically, it's located in what they're calling the ""Nature"" neighborhood, which, well, doesn't really fit",Physically 's located 're calling `` Nature '' neighborhood well n't really fit,0.2
1165843538732404736,Mon Aug 26 04:28:54 +0000 2019,"Anyway they started the Epcot panel by saying they WOULDN'T be demolishing World Showcase or Spaceship Earth, as though that was even in question, then pointedly didn't mention Journey Into Imagination or even mention how it'd fit into one of their 4 new themed Neighborhoods...",Anyway started Epcot panel saying WOULD N'T demolishing World Showcase Spaceship Earth though even question pointedly n't mention Journey Into Imagination even mention 'd fit one 4 new themed Neighborhoods ...,0.2681818181818182
1165842189110267904,Mon Aug 26 04:23:32 +0000 2019,"@dredfulhapiness No I just predicted he'd say stories because he set it up with almost verbatim the dialogue from GoT. But I mean I also predicted the new cruise ship would be ""either Wish or Imagine"" so",dredfulhapiness No I predicted 'd say stories set almost verbatim dialogue GoT But I mean I also predicted new cruise ship would `` either Wish Imagine '',-0.08806818181818182
1165840048354234368,Mon Aug 26 04:15:02 +0000 2019,I literally thought he was going to welcome Bran Stark to the stage https://t.co/ABUGVOHgov,I literally thought going welcome Bran Stark stage https //t.co/ABUGVOHgov,0.30000000000000004
1165835115974385665,Mon Aug 26 03:55:26 +0000 2019,"Yeah like can we acknowledge that a Quinjet is one of the least exciting aspects of Marvel canon? You watch the films and go ""I wish I had superpowers"" not ""I wish I could ride in the vehicle they showed up in"" https://t.co/RDApJF3mXJ",Yeah like acknowledge Quinjet one least exciting aspects Marvel canon You watch films go `` I wish I superpowers '' `` I wish I could ride vehicle showed '' https //t.co/RDApJF3mXJ,0.0
1165831221449900032,Mon Aug 26 03:39:57 +0000 2019,@baileymeyers You know what they say about big pooh,baileymeyers You know say big pooh,0.0
1165831065535045632,Mon Aug 26 03:39:20 +0000 2019,Me and @Defunctland going rapidly from excitement to disappointment over the Avengers attraction before I just set my phone facedown in defeat while it was still recording https://t.co/61jPxlkfQI,Me Defunctland going rapidly excitement disappointment Avengers attraction I set phone facedown defeat still recording https //t.co/61jPxlkfQI,-0.6
1165825638512545792,Mon Aug 26 03:17:46 +0000 2019,"I lowkey want to go to Disney World in December to see the new star wars ride, but I HIGHKEY want to go to Disney World in December to see Christmas in Pandora and the Epcot Forever tribute to all the old 80s theme music",I lowkey want go Disney World December see new star wars ride I HIGHKEY want go Disney World December see Christmas Pandora Epcot Forever tribute old 80s theme music,0.11818181818181818
1165824706026426368,Mon Aug 26 03:14:04 +0000 2019,"Also for a sampling of the kitschy, grand, earnest, inspiring retro epcot themes in all their glory I highly recommend watching this medley performed by a choir https://t.co/Qh7OWXSuzh",Also sampling kitschy grand earnest inspiring retro epcot themes glory I highly recommend watching medley performed choir https //t.co/Qh7OWXSuzh,0.38666666666666666
1165823832449372160,Mon Aug 26 03:10:36 +0000 2019,"Epcot's new theme is so so good, @pinartoprak did an amazing job. For those unaware, Epcot has a long and proud history of not just A theme, but multiple grandiose themes for individual pavilions/rides. Continuing the tradition at all is so exciting https://t.co/Waa2xWL78h",Epcot 's new theme good pinartoprak amazing job For unaware Epcot long proud history A theme multiple grandiose themes individual pavilions/rides Continuing tradition exciting https //t.co/Waa2xWL78h,0.27626262626262627
